id,bident1,userdata,language,int1a,int3a,d1,age,age2,recage,recage2,recage3,recage4,recage5,recage6,hispanic,race,racethn,nativity,racethn2,vaxq1,vaxq2,vaxq3,vaxq4,vaxq5,vaxq6,vaxq7,coverage,agecov,covtype,agecovtype,covselfother,covself,covselfot,child,marital,employ,recemploy,selfemploy,rgender,gendervar,lgbt,party,partylean,party3,party5,ideology,educ,receduc,receduc2,receduc3,income,recincome,recincome2,ce14,ce17,trp2,cell,hhcell,landline,hhadults,int,loi,devicetype,devicecategory,bssrs_match_code,cstate,cregion,density,complete_date,weight,recincome3,Division,changesex,cdc2013,cdc2013USR,state,USR,USR_NEW
00002277,WEB,SSRS Probability Panel,English, , , ,69, ,65+,65+,65+,60-69,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Married,Retired,Retired, ,Man,Male,No,Independent,Republican,Republican/Indep lean Rep,Independent lean Rep,Moderate,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,"Basically, every day",No,Purple, , , ,4, ,227,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,94203820,Virginia,South,Lowest,20211217,.6377,$100K+,South Atlantic,sex = rgender,Non-core,Rural (CDC=4-6),VIRGINIA,Rural,Rural
00002278,WEB,SSRS Probability Panel,English, , , ,62, ,18-64,50-64,55-64,60-69,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Medicare,Medicare, , , ,No,Divorced,On disability and can't work,On disability and can't work, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Moderate,"Some college, no degree (includes some community college)",Some college,Some college,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,A few times a month,No,Purple, , , ,1, ,245,iPhone/iPod,Smartphone or equivalent (<7 inch),12004204,Iowa,North Central,Lowest,20211216,3.2947,Less than $50K,West North Central,sex = rgender,Small metro,Rural (CDC=4-6),IOWA,Rural,Rural
00002280,WEB,SSRS Probability Panel,English, , , ,86, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Not sure, , ,Covered by health insurance, ,Medicare, , , , ,No,Widowed,Retired,Retired, ,Woman,Female,No,Republican, ,Republican/Indep lean Rep,Republican,Conservative,"Some college, no degree (includes some community college)",Some college,Some college,Less than college,"$50,000 to less than $75,000",$40K-$89.9K,$40K+,A few times a week,No,Purple, , , ,1, ,679,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,12003166,Virginia,South,3,20211216,.3404,$50K-$99.9K,South Atlantic,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",VIRGINIA,Suburban,Suburban
00002287,WEB,SSRS Probability Panel,English, , , ,46, ,18-64,30-49,45-54,40-59,45-64,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,No, , ,Not sure,"No, does not make me more likely",Don't know,Not covered by health insurance,Uninsured Less than 65, ,Uninsured <65, , , ,No,Widowed,Unemployed and currently seeking employment,Unemployed, ,Woman,Female,Yes,Democrat, ,Democrat/Indep lean Dem,Democrat,Moderate,"Vocational, business, technical, or training courses after high school that did not count toward an associate degree fro",High school graduate,High school or less,Less than college,"Less than $20,000",Less than $40K,Less than $40K,A few times a week,No,Purple, , , ,3, ,285,Android smart phones,Smartphone or equivalent (<7 inch),84380619,South Carolina,South,2,20211218,.4332,Less than $50K,South Atlantic,sex = rgender,Medium metro,"Suburban (CDC=2,3)",SOUTH CAROLINA,Suburban,Suburban
00002291,WEB,SSRS Probability Panel,English, , , ,28, ,18-64,18-29,25-34,18-39,18-29,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","Yes, makes me more likely to get a booster shot",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your spouse's employer,Spouse's employer, , , ,Yes,Married,"Or, a homemaker or stay at home parent?",A homemaker or stay at home parent, ,Woman,Female,No,None,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,"Vocational, business, technical, or training courses after high school that did not count toward an associate degree fro",High school graduate,High school or less,Less than college,"$40,000 to less than $50,000",$40K-$89.9K,$40K+,"Basically, every day",No,Purple, , , ,2, ,221,Android smart phones,Smartphone or equivalent (<7 inch),12003114,California,West,3,20211216,1.4382,Less than $50K,Pacific,sex = rgender,Large central metro,Urban (CDC=1),CALIFORNIA,Urban,Urban
00002294,WEB,SSRS Probability Panel,English, , , ,47, ,18-64,30-49,45-54,40-59,45-64,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Medicare,Medicare, , , ,Yes,Never been married,On disability and can't work,On disability and can't work, ,Woman,Female,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,Not at all,No,Purple, , , ,1, ,388,Android smart phones,Smartphone or equivalent (<7 inch),94414996,Washington,West,3,20211216,.4063,Less than $50K,Pacific,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",WASHINGTON,Urban,Urban
00002296,WEB,SSRS Probability Panel,English, , , ,76, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Married,Retired,Retired, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,Yes,Purple, , , ,2, ,236,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,12000517,New Jersey,Northeast,Highest,20211216,.5037,$100K+,Mid Atlantic,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",NEW JERSEY,Suburban,Suburban
00002299,WEB,SSRS Probability Panel,English, , , ,37, ,18-64,30-49,35-44,18-39,30-44,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your spouse's employer,Spouse's employer, , , ,Yes,Married,Employed part-time,Employed,"No, not self-employed",Woman,Female,No,Republican, ,Republican/Indep lean Rep,Republican,Moderate,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$100,000 or more",$90K+,$40K+,A few times a month,Yes,Purple, , , ,2, ,182,Android smart phones,Smartphone or equivalent (<7 inch),12000645,Pennsylvania,Northeast,3,20211216,1.3463,$100K+,Mid Atlantic,sex = rgender,Medium metro,"Suburban (CDC=2,3)",PENNSYLVANIA,Suburban,Suburban
00002301,WEB,SSRS Probability Panel,English, , , ,52, ,18-64,50-64,45-54,40-59,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Divorced,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Liberal,"Some college, no degree (includes some community college)",Some college,Some college,Less than college,"$75,000 to less than $90,000",$40K-$89.9K,$40K+,A few times a week,No,Purple, , , ,1, ,308,iPhone/iPod,Smartphone or equivalent (<7 inch),94546857,Connecticut,Northeast,4,20211216,1.2088,$50K-$99.9K,New England,sex = rgender,Large central metro,Urban (CDC=1),CONNECTICUT,Urban,Suburban
00002302,WEB,SSRS Probability Panel,English, , , ,28, ,18-64,18-29,25-34,18-39,18-29,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,No, , ,Not sure,"No, does not make me more likely",More research/transparency,Covered by health insurance,Insured Less than 65,Plan through your spouse's employer,Spouse's employer, , , ,Yes,Married,"Or, a homemaker or stay at home parent?",A homemaker or stay at home parent, ,Woman,Female,No,Or what/Other,Republican,Republican/Indep lean Rep,Independent lean Rep,Moderate,Two-year associate degree from a college or university (including associate degree in nursing),Some college,Some college,Less than college,"$75,000 to less than $90,000",$40K-$89.9K,$40K+,Less than once a month,No,Purple, , , ,2, ,195,Android smart phones,Smartphone or equivalent (<7 inch),12002442,Georgia,South,Lowest,20211219,2.9654,$50K-$99.9K,South Atlantic,sex = rgender,Micropolitan,Rural (CDC=4-6),GEORGIA,Rural,Rural
00002304,WEB,SSRS Probability Panel,English, , , ,42, ,18-64,30-49,35-44,40-59,30-44,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,Yes,Married,Employed full-time,Employed,"No, not self-employed",Woman,Female,No,Republican, ,Republican/Indep lean Rep,Republican,Conservative,Two-year associate degree from a college or university (including associate degree in nursing),Some college,Some college,Less than college,"$100,000 or more",$90K+,$40K+,A few times a week,Yes,Purple, , , ,5, ,122,Android smart phones,Smartphone or equivalent (<7 inch),12002308,Alabama,South,2,20211216,1.6578,$100K+,East South Central,sex = rgender,Small metro,Rural (CDC=4-6),ALABAMA,Suburban,Urban
00002309,WEB,SSRS Probability Panel,English, , , ,64, ,18-64,50-64,55-64,60-69,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not at all worried,No, , ,Have recommended this,"No, does not make me more likely",Nothing,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Republican, ,Republican/Indep lean Rep,Republican,Conservative,Two-year associate degree from a college or university (including associate degree in nursing),Some college,Some college,Less than college,"$100,000 or more",$90K+,$40K+,A few times a week,Yes,Purple, , , ,2, ,236,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,12003327,Texas,South,Highest,20211217,.8753,$100K+,West South Central,sex = rgender,Large central metro,Urban (CDC=1),TEXAS,Suburban,Suburban
00002313,WEB,SSRS Probability Panel,English, , , ,32, ,18-64,30-49,25-34,18-39,30-44,18-49,No,Black or African-American,"Black, non-Hispanic", ,"Black, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Not sure, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Never been married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$30,000 to less than $40,000",Less than $40K,Less than $40K,Less than once a month,No,Purple, , , ,3, ,223,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,84608275,Massachusetts,Northeast,4,20211219,.4075,Less than $50K,New England,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",MASSACHUSETTS,Suburban,Suburban
00002315,WEB,SSRS Probability Panel,English, , , ,82, ,65+,65+,65+,75+,65+,50+,Yes,Other or mixed race (please specify),Hispanic,U.S.,"Hispanic, born in US",Very worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Divorced,Retired,Retired, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Some college, no degree (includes some community college)",Some college,Some college,Less than college,"$40,000 to less than $50,000",$40K-$89.9K,$40K+,A few times a month,No,Purple, , , ,1, ,313,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,74649331,North Dakota,North Central,Lowest,20211217,.3515,Less than $50K,West North Central,sex = rgender,Small metro,Rural (CDC=4-6),NORTH DAKOTA,Suburban,Suburban
00002316,WEB,SSRS Probability Panel,English, , , ,70, ,65+,65+,65+,70-74,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Widowed,Retired,Retired, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,Yes,Purple, , , ,1, ,196,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,94663412,Virginia,South,Highest,20211216,.6314,$100K+,South Atlantic,sex = rgender,Large central metro,Urban (CDC=1),VIRGINIA,Urban,Urban
00002320,WEB,SSRS Probability Panel,English, , , ,71, ,65+,65+,65+,70-74,65+,50+,No,Asian,"Other, non-Hispanic", ,"Other, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Married,Retired,Retired, ,Man,Male,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$50,000 to less than $75,000",$40K-$89.9K,$40K+,Once a month,No,Purple, , , ,2, ,381,Android smart phones,Smartphone or equivalent (<7 inch),12004022,California,West,2,20211216,1.208,$50K-$99.9K,Pacific,sex = rgender,Medium metro,"Suburban (CDC=2,3)",CALIFORNIA,Suburban,Suburban
00002327,WEB,SSRS Probability Panel,English, , , ,77, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not at all worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance, ,Plan through your spouse's employer, , , , ,No,Married,Retired,Retired, ,Man,Male,No,Republican, ,Republican/Indep lean Rep,Republican,Moderate,"Some postgraduate or professional school, no postgraduate degree",College +,College +,College +,"$75,000 to less than $90,000",$40K-$89.9K,$40K+,A few times a week,No,Purple, , , ,2, ,407,Android smart phones,Smartphone or equivalent (<7 inch),84859310,Illinois,North Central,2,20211217,.3471,$50K-$99.9K,East North Central,sex = rgender,Small metro,Rural (CDC=4-6),ILLINOIS,Urban,Urban
00002334,WEB,SSRS Probability Panel,English, , , ,57, ,18-64,50-64,55-64,40-59,45-64,50+,Yes,White,Hispanic,U.S.,"Hispanic, born in US",Not at all worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Not covered by health insurance,Uninsured Less than 65, ,Uninsured <65, , , ,No,Divorced,Employed full-time,Employed,"Yes, self-employed",Man,Male,No,Independent,Republican,Republican/Indep lean Rep,Independent lean Rep,Conservative,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"Less than $20,000",Less than $40K,Less than $40K,"Basically, every day",No,Purple, , , ,2, ,543,Android smart phones,Smartphone or equivalent (<7 inch),12003720,Texas,South,Highest,20211218,.6683,Less than $50K,West South Central,sex = rgender,Large central metro,Urban (CDC=1),TEXAS,Urban,Urban
00002338,WEB,SSRS Probability Panel,English, , , ,66, ,65+,65+,65+,60-69,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"No, did not receive a booster","Yes, makes me more likely to get a booster shot",Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,Yes,Widowed,On disability and can't work,On disability and can't work, ,Man,Male,No,Republican, ,Republican/Indep lean Rep,Republican,Conservative,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,"Basically, every day",No,Purple, , , ,1, ,988,Android smart phones,Smartphone or equivalent (<7 inch),14016953,Illinois,North Central,Lowest,20211217,.4584,Less than $50K,East North Central,sex = rgender,Micropolitan,Rural (CDC=4-6),ILLINOIS,Suburban,Rural
00002344,WEB,SSRS Probability Panel,English, , , ,42, ,18-64,30-49,35-44,40-59,30-44,18-49,No,Black or African-American,"Black, non-Hispanic", ,"Black, non-Hispanic",Somewhat worried,No, , ,Have recommended this,"No, does not make me more likely",More research/transparency,Covered by health insurance,Insured Less than 65,Medicaid/STATE-SPECIFIC MEDICAID NAME,Medicaid, , , ,Yes,Never been married,On disability and can't work,On disability and can't work, ,Woman,Female,Yes,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Liberal,High school incomplete (Grades 9-11 or Grade 12 with no diploma),Less than high school,High school or less,Less than college,"Less than $20,000",Less than $40K,Less than $40K,Not at all,No,Purple, , , ,1, ,252,Android smart phones,Smartphone or equivalent (<7 inch),14026453,South Carolina,South,Lowest,20211217,1.4066,Less than $50K,South Atlantic,sex = rgender,Medium metro,"Suburban (CDC=2,3)",SOUTH CAROLINA,Suburban,Suburban
